,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령
977,2013년 8월 8일 15시,목요일,서울특별시 강동구 길동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,36세,상해없음,보행자,남,3세
978,2013년 8월 8일 17시,목요일,서울특별시 마포구 망원동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,57세,상해없음,보행자,남,11세
979,2013년 8월 8일 19시,목요일,서울특별시 성동구 금호동4가,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,45세,상해없음,자전거,남,10세
980,2013년 8월 9일 10시,금요일,서울특별시 성북구 보문동1가,경상사고,0,0,1,0,차대차 - 측면직각충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,여,34세,상해없음,승용,남,48세
981,2013년 8월 9일 19시,금요일,서울특별시 강서구 등촌동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,58세,상해없음,자전거,남,10세
982,2013년 8월 9일 19시,금요일,서울특별시 양천구 목동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,여,10세,경상,자전거,남,15세
983,2013년 8월 10일 07시,토요일,서울특별시 성북구 정릉동,중상사고,0,3,6,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,28세,상해없음,승용,남,33세
984,2013년 8월 10일 12시,토요일,서울특별시 성북구 돈암동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 습기,비,단일로 - 횡단보도상,승용,남,41세,상해없음,보행자,남,10세
985,2013년 8월 10일 13시,토요일,서울특별시 동작구 상도동,경상사고,0,0,1,2,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,57세,상해없음,승용,남,46세
986,2013년 8월 10일 18시,토요일,서울특별시 송파구 잠실동,경상사고,0,0,5,0,차대차 - 추돌 - 주정차중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,여,43세
987,2013년 8월 11일 09시,일요일,서울특별시 성동구 금호동1가,경상사고,0,0,2,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,40세
988,2013년 8월 11일 14시,일요일,서울특별시 강동구 성내동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,52세,상해없음,보행자,남,8세
989,2013년 8월 11일 14시,일요일,서울특별시 서초구 양재동,중상사고,0,2,4,1,차대차 - 추돌 - 진행중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승합,남,40세,상해없음,승합,남,52세
990,2013년 8월 11일 16시,일요일,서울특별시 중랑구 신내동,중상사고,0,2,12,1,차대차 - 추돌 - 주정차중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,35세,부상신고,승용,여,36세
991,2013년 8월 11일 18시,일요일,서울특별시 동작구 신대방동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,46세,상해없음,자전거,남,9세
992,2013년 8월 11일 19시,일요일,서울특별시 서대문구 연희동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,9세,상해없음,보행자,여,4세
993,2013년 8월 12일 10시,월요일,서울특별시 서초구 잠원동,중상사고,0,2,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,68세,상해없음,승용,여,63세
994,2013년 8월 12일 15시,월요일,서울특별시 성북구 장위동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,이륜,남,17세,상해없음,보행자,여,9세
996,2013년 8월 13일 10시,화요일,서울특별시 종로구 신영동,경상사고,0,0,3,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,화물,남,44세
997,2013년 8월 13일 12시,화요일,서울특별시 서대문구 충정로2가,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,원동기,남,66세,상해없음,보행자,여,11세
998,2013년 8월 13일 15시,화요일,서울특별시 은평구 구산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,41세,기타불명,자전거,남,10세
999,2013년 8월 13일 16시,화요일,서울특별시 마포구 노고산동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,54세,상해없음,보행자,남,12세
1000,2013년 8월 13일 17시,화요일,서울특별시 송파구 가락동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,46세,상해없음,보행자,남,9세
1001,2013년 8월 13일 18시,화요일,서울특별시 중랑구 면목동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,31세,상해없음,보행자,남,8세
1002,2013년 8월 14일 17시,수요일,서울특별시 영등포구 신길동,부상신고사고,0,0,0,1,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,12세,부상신고,이륜,남,41세
1003,2013년 8월 14일 20시,수요일,서울특별시 중랑구 면목동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,보행자,남,9세
1004,2013년 8월 15일 13시,목요일,서울특별시 영등포구 여의도동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,여,41세,상해없음,보행자,남,5세
1005,2013년 8월 15일 19시,목요일,서울특별시 영등포구 영등포동4가,중상사고,0,4,7,0,차대차 - 기타,차로위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,31세,경상,승합,남,55세
1007,2013년 8월 16일 13시,금요일,서울특별시 강동구 둔촌동,경상사고,0,0,3,4,차대차 - 측면직각충돌,중앙선침범,포장 - 습기,비,단일로 - 기타,화물,남,66세,상해없음,승용,남,43세
1008,2013년 8월 16일 17시,금요일,서울특별시 중랑구 면목동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,기타불명,보행자,남,7세
1009,2013년 8월 16일 17시,금요일,서울특별시 강동구 둔촌동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,47세,상해없음,보행자,남,11세
1010,2013년 8월 16일 17시,금요일,서울특별시 양천구 신정동,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,승합,남,39세,상해없음,보행자,남,4세
1011,2013년 8월 17일 17시,토요일,서울특별시 강남구 대치동,중상사고,0,1,0,1,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,32세,중상,자전거,남,9세
1012,2013년 8월 18일 13시,일요일,서울특별시 노원구 상계동,경상사고,0,0,3,0,차대차 - 추돌 - 진행중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,여,48세
1013,2013년 8월 18일 14시,일요일,서울특별시 영등포구 영등포동2가,중상사고,0,1,3,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승용,남,29세,상해없음,승합,남,51세
1014,2013년 8월 18일 15시,일요일,서울특별시 성북구 종암동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,62세,상해없음,보행자,여,8세
1015,2013년 8월 18일 15시,일요일,서울특별시 구로구 고척동,경상사고,0,0,3,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,승용,남,29세
1016,2013년 8월 18일 19시,일요일,서울특별시 성북구 종암동,경상사고,0,0,3,0,차대차 - 측면직각충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,68세,상해없음,승용,남,45세
1017,2013년 8월 19일 08시,월요일,서울특별시 영등포구 영등포동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,남,11세
1018,2013년 8월 19일 18시,월요일,서울특별시 성동구 도선동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,보행자,여,8세
1019,2013년 8월 19일 19시,월요일,서울특별시 중랑구 상봉동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,7세,부상신고,승용,여,25세
1020,2013년 8월 19일 22시,월요일,서울특별시 도봉구 창동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,남,44세
1021,2013년 8월 20일 08시,화요일,서울특별시 금천구 시흥동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,35세,상해없음,보행자,남,7세
1022,2013년 8월 20일 15시,화요일,서울특별시 서초구 방배동,경상사고,0,0,2,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,기타 - 기타,화물,남,26세,상해없음,보행자,여,34세
1023,2013년 8월 20일 17시,화요일,서울특별시 동작구 신대방동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,여,39세,상해없음,보행자,남,10세
1024,2013년 8월 20일 17시,화요일,서울특별시 송파구 석촌동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,자전거,남,12세
1025,2013년 8월 20일 21시,화요일,서울특별시 구로구 개봉동,경상사고,0,0,3,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,승용,여,33세
1026,2013년 8월 20일 23시,화요일,서울특별시 성동구 성수동1가,경상사고,0,0,3,0,차대차 - 추돌 - 진행중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,승용,남,40세
1027,2013년 8월 21일 11시,수요일,서울특별시 서초구 서초동,경상사고,0,0,4,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승용,남,60세,경상,승용,여,44세
1028,2013년 8월 21일 17시,수요일,서울특별시 마포구 아현동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,63세,상해없음,보행자,남,7세
1029,2013년 8월 21일 18시,수요일,서울특별시 성북구 장위동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,보행자,여,7세
1030,2013년 8월 21일 19시,수요일,서울특별시 서대문구 홍제동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,17세,상해없음,보행자,남,2세
1031,2013년 8월 22일 21시,목요일,서울특별시 은평구 갈현동,중상사고,0,1,0,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,상해없음,자전거,남,12세
1032,2013년 8월 23일 10시,금요일,서울특별시 양천구 목동,중상사고,0,1,5,0,차대차 - 기타,안전운전불이행,포장 - 습기,흐림,단일로 - 기타,승용,남,57세,상해없음,승용,남,58세
1033,2013년 8월 23일 12시,금요일,서울특별시 강남구 개포동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,여,40세
1034,2013년 8월 23일 18시,금요일,서울특별시 은평구 진관동,중상사고,0,1,0,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,8세,중상,승용,여,52세
1035,2013년 8월 24일 10시,토요일,서울특별시 서초구 양재동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,상해없음,보행자,남,7세
1036,2013년 8월 24일 13시,토요일,서울특별시 동작구 상도1동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,81세,상해없음,보행자,남,12세
1037,2013년 8월 24일 14시,토요일,서울특별시 송파구 문정동,중상사고,0,1,0,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도부근,승용,남,50세,상해없음,보행자,여,12세
1038,2013년 8월 24일 18시,토요일,서울특별시 마포구 노고산동,중상사고,0,1,9,1,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,승합,남,62세
1039,2013년 8월 25일 00시,일요일,서울특별시 노원구 공릉동,경상사고,0,0,4,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,44세,상해없음,승용,남,45세
1040,2013년 8월 25일 11시,일요일,서울특별시 영등포구 여의도동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,자전거,남,43세,상해없음,보행자,여,3세
1041,2013년 8월 25일 13시,일요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,46세,상해없음,보행자,남,1세
1042,2013년 8월 25일 13시,일요일,서울특별시 구로구 궁동,경상사고,0,0,4,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,40세,상해없음,승용,남,37세
1043,2013년 8월 25일 16시,일요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 측면직각충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,자전거,남,12세
1044,2013년 8월 25일 17시,일요일,서울특별시 마포구 염리동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,40세,상해없음,자전거,남,11세
1045,2013년 8월 25일 18시,일요일,서울특별시 서초구 잠원동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,28세,상해없음,승용,남,51세
1046,2013년 8월 26일 08시,월요일,서울특별시 서초구 방배동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,보행자,남,7세
1047,2013년 8월 26일 10시,월요일,서울특별시 강동구 성내동,경상사고,0,0,2,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,29세,상해없음,보행자,여,44세
1048,2013년 8월 26일 13시,월요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,57세,상해없음,보행자,남,7세
1049,2013년 8월 26일 14시,월요일,서울특별시 서대문구 북가좌동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,화물,남,60세,기타불명,보행자,남,7세
